x y
5.98456320e+03 1.825686196718440e-15
5.98653440e+03 1.809714120292320e-15
5.98850560e+03 1.791131846684300e-15
5.99047680e+03 1.776108363646040e-15
5.99244800e+03 1.763502097481750e-15
5.99441920e+03 1.751726108750410e-15
5.99639040e+03 1.739844451753750e-15
5.99836160e+03 1.728409684396770e-15
6.00033280e+03 1.717020723005780e-15
6.00230400e+03 1.702104373613010e-15
6.00427520e+03 1.676346070606570e-15
6.00624640e+03 1.647828848010520e-15
6.00821760e+03 1.620936477314110e-15
6.01018880e+03 1.599757655047400e-15
6.01216000e+03 1.583480696792830e-15
6.01413120e+03 1.574108844648970e-15
6.01610240e+03 1.571863474605410e-15
6.01807360e+03 1.589060579840530e-15
6.02004480e+03 1.598338238987160e-15
6.02201600e+03 1.568948568093280e-15
6.02398720e+03 1.523454132516470e-15
6.02595840e+03 1.494268537611910e-15
6.02792960e+03 1.502258347426970e-15
6.02990080e+03 1.523352055181620e-15
6.03187200e+03 1.541834602245120e-15
6.03384320e+03 1.558730183369250e-15
6.03581440e+03 1.570042472184160e-15
6.03778560e+03 1.573823299416890e-15
6.03975680e+03 1.565294781044790e-15
6.04172800e+03 1.550421919346270e-15
6.04369920e+03 1.541317344273250e-15
6.04567040e+03 1.554255017723750e-15
6.04764160e+03 1.573063470259520e-15
6.04961280e+03 1.588719813585850e-15
6.05158400e+03 1.600842096782460e-15
6.05355520e+03 1.609991450543570e-15
6.05552640e+03 1.614264811849930e-15
6.05749760e+03 1.612053139536270e-15
6.05946880e+03 1.602148053054480e-15
6.06144000e+03 1.589433722330970e-15
6.06341120e+03 1.578828636099590e-15
6.06538240e+03 1.570207894547270e-15
6.06735360e+03 1.566389901557600e-15
6.06932480e+03 1.563808245560830e-15
6.07129600e+03 1.557972778307940e-15
6.07326720e+03 1.545585815640920e-15
6.07523840e+03 1.530880158579660e-15
6.07720960e+03 1.518523086606200e-15
6.07918080e+03 1.503172088571080e-15
6.08115200e+03 1.478926087593330e-15
6.08312320e+03 1.452008042064600e-15
6.08509440e+03 1.430158960103000e-15
6.08706560e+03 1.415137353090220e-15
6.08903680e+03 1.399113558964810e-15
6.09100800e+03 1.374206632590440e-15
6.09297920e+03 1.345642444518570e-15
6.09495040e+03 1.313199609836230e-15
6.09692160e+03 1.281542692972090e-15
6.09889280e+03 1.255592651213310e-15
6.10086400e+03 1.234442384327350e-15
6.10283520e+03 1.212664236481410e-15
6.10480640e+03 1.184947415488260e-15
6.10677760e+03 1.154454559356460e-15
6.10874880e+03 1.118282458847830e-15
6.11072000e+03 1.085409299923480e-15
6.11269120e+03 1.065920788754580e-15
6.11466240e+03 1.054505126244100e-15
6.11663360e+03 1.039770687770120e-15
6.11860480e+03 1.014119328958890e-15
6.12057600e+03 9.878943236688100e-16
6.12254720e+03 9.718889301727970e-16
6.12451840e+03 9.582287096353090e-16
6.12648960e+03 9.437271577065710e-16
6.12846080e+03 9.287039114907030e-16
6.13043200e+03 9.144989928595330e-16
6.13240320e+03 9.020350416257170e-16
6.13437440e+03 8.910810352185470e-16
6.13634560e+03 8.816810401150790e-16
6.13831680e+03 8.757873341508640e-16
6.14028800e+03 8.763469865877270e-16
6.14225920e+03 8.809300873789200e-16
6.14423040e+03 8.874213415774820e-16
6.14620160e+03 8.946895784948750e-16
6.14817280e+03 9.035088642854580e-16
6.15014400e+03 9.141892745624850e-16
6.15211520e+03 9.283886344351650e-16
6.15408640e+03 9.492628162725150e-16
6.15605760e+03 9.738137660340080e-16
6.15802880e+03 1.001420181911430e-15
6.16000000e+03 1.028898937486940e-15
6.16197120e+03 1.054583548208340e-15
6.16394240e+03 1.075691114681560e-15
6.16591360e+03 1.094092681046730e-15
6.16788480e+03 1.109363364997480e-15
6.16985600e+03 1.124135831754020e-15
6.17182720e+03 1.141369944606380e-15
6.17379840e+03 1.159293031287420e-15
6.17576960e+03 1.174573442202580e-15
6.17774080e+03 1.186175088657650e-15
6.17971200e+03 1.197739850474460e-15
6.18168320e+03 1.214024867888190e-15
6.18365440e+03 1.229422027957710e-15
6.18562560e+03 1.240822496260370e-15
6.18759680e+03 1.247766481697560e-15
6.18956800e+03 1.249236354321830e-15
6.19153920e+03 1.247376290438300e-15
6.19351040e+03 1.245977002702780e-15
6.19548160e+03 1.250191862926210e-15
6.19745280e+03 1.254902083991710e-15
6.19942400e+03 1.255946377513510e-15
6.20139520e+03 1.256176127848390e-15
6.20336640e+03 1.258415433919110e-15
6.20533760e+03 1.261946908703630e-15
6.20730880e+03 1.264017537087470e-15
6.20928000e+03 1.262432603856280e-15
6.21125120e+03 1.259732823165970e-15
6.21322240e+03 1.258334368176740e-15
6.21519360e+03 1.256582209872490e-15
6.21716480e+03 1.252281976998900e-15
6.21913600e+03 1.248194726770170e-15
6.22110720e+03 1.247478952834510e-15
6.22307840e+03 1.252743846530560e-15
6.22504960e+03 1.261475926337730e-15
6.22702080e+03 1.272595358706360e-15
6.22899200e+03 1.285013737701860e-15
6.23096320e+03 1.298368192903720e-15
6.23293440e+03 1.310535970185120e-15
6.23490560e+03 1.320624099494510e-15
6.23687680e+03 1.326837848147280e-15
6.23884800e+03 1.328364440972020e-15
6.24081920e+03 1.322879340111740e-15
6.24279040e+03 1.319428546683040e-15
6.24476160e+03 1.328576427975330e-15
6.24673280e+03 1.344229714842420e-15
6.24870400e+03 1.363381707425370e-15
6.25067520e+03 1.380578008128750e-15
6.25264640e+03 1.393132050614470e-15
6.25461760e+03 1.396572641108760e-15
6.25658880e+03 1.397538441771160e-15
6.25856000e+03 1.402958099645700e-15
6.26053120e+03 1.408271198978610e-15
6.26250240e+03 1.409916898409570e-15
6.26447360e+03 1.409627602785880e-15
6.26644480e+03 1.410442844907810e-15
6.26841600e+03 1.415251234005410e-15
6.27038720e+03 1.422859490142500e-15
6.27235840e+03 1.436332230429440e-15
6.27432960e+03 1.447639497263940e-15
6.27630080e+03 1.449821964862240e-15
6.27827200e+03 1.445309980325700e-15
6.28024320e+03 1.436506806635410e-15
6.28221440e+03 1.428481949773050e-15
6.28418560e+03 1.424625995240740e-15
6.28615680e+03 1.432858246326140e-15
6.28812800e+03 1.443676578203550e-15
6.29009920e+03 1.451536276255420e-15
6.29207040e+03 1.455616877900610e-15
6.29404160e+03 1.454683225420430e-15
6.29601280e+03 1.450616334638810e-15
6.29798400e+03 1.447123827741880e-15
6.29995520e+03 1.448636169870540e-15
6.30192640e+03 1.451675308376540e-15
6.30389760e+03 1.454917258915260e-15
6.30586880e+03 1.457744290006840e-15
6.30784000e+03 1.459247630118880e-15
6.30981120e+03 1.459780443590220e-15
6.31178240e+03 1.460825122424090e-15
6.31375360e+03 1.462831514049390e-15
6.31572480e+03 1.463417590241140e-15
6.31769600e+03 1.456964486551870e-15
6.31966720e+03 1.451253280757030e-15
6.32163840e+03 1.452510907681890e-15
6.32360960e+03 1.457755115715780e-15
6.32558080e+03 1.462266956709460e-15
6.32755200e+03 1.462616087150190e-15
6.32952320e+03 1.460813767192680e-15
6.33149440e+03 1.456498837834810e-15
6.33346560e+03 1.452960541618250e-15
6.33543680e+03 1.455656290922880e-15
6.33740800e+03 1.458872132333650e-15
6.33937920e+03 1.456101978020620e-15
6.34135040e+03 1.446685687775360e-15
6.34332160e+03 1.436724171485330e-15
6.34529280e+03 1.432052556083370e-15
6.34726400e+03 1.429576330348360e-15
6.34923520e+03 1.429030733847070e-15
6.35120640e+03 1.429648736394900e-15
6.35317760e+03 1.431156967441180e-15
6.35514880e+03 1.432762218165670e-15
6.35712000e+03 1.434781685160650e-15
6.35909120e+03 1.436325404221380e-15
6.36106240e+03 1.435543267509050e-15
6.36303360e+03 1.426779666642840e-15
6.36500480e+03 1.417638460784370e-15
6.36697600e+03 1.412180659680720e-15
6.36894720e+03 1.412343552666410e-15
6.37091840e+03 1.419015862757470e-15
6.37288960e+03 1.430523117777520e-15
6.37486080e+03 1.441113495460190e-15
6.37683200e+03 1.441689841219070e-15
6.37880320e+03 1.437634333650500e-15
6.38077440e+03 1.427195347924420e-15
6.38274560e+03 1.417418126447920e-15
6.38471680e+03 1.415258404510970e-15
6.38668800e+03 1.422106103636930e-15
6.38865920e+03 1.430053887283060e-15
6.39063040e+03 1.431275270318250e-15
6.39260160e+03 1.430137603702580e-15
6.39457280e+03 1.426333155607790e-15
6.39654400e+03 1.422943093025810e-15
6.39851520e+03 1.423083170131850e-15
6.40048640e+03 1.426286390588620e-15
6.40245760e+03 1.429630413353570e-15
6.40442880e+03 1.430052671431750e-15
6.40640000e+03 1.427976000000000e-15
6.40837120e+03 1.418983383988090e-15
6.41034240e+03 1.411206238731790e-15
6.41231360e+03 1.413099945829620e-15
6.41428480e+03 1.420140778847310e-15
6.41625600e+03 1.422201651664360e-15
6.41822720e+03 1.414444687109000e-15
6.42019840e+03 1.408096295649350e-15
6.42216960e+03 1.418409595735670e-15
6.42414080e+03 1.430982852252960e-15
6.42611200e+03 1.439078183004380e-15
6.42808320e+03 1.441843072139040e-15
6.43005440e+03 1.440395228443120e-15
6.43202560e+03 1.436080805369820e-15
6.43399680e+03 1.430790940337140e-15
6.43596800e+03 1.427638751409380e-15
6.43793920e+03 1.424759752506780e-15
6.43991040e+03 1.420632723911960e-15
6.44188160e+03 1.417482348012790e-15
6.44385280e+03 1.417849423046420e-15
6.44582400e+03 1.421232343924210e-15
6.44779520e+03 1.425169123745790e-15
6.44976640e+03 1.426837785700160e-15
6.45173760e+03 1.426106773119540e-15
6.45370880e+03 1.418502186917530e-15
6.45568000e+03 1.411144684081570e-15
6.45765120e+03 1.409993468716840e-15
6.45962240e+03 1.414467652540090e-15
6.46159360e+03 1.420462193052560e-15
6.46356480e+03 1.424470362833410e-15
6.46553600e+03 1.427380000395380e-15
6.46750720e+03 1.427565548916530e-15
6.46947840e+03 1.426758430903390e-15
6.47144960e+03 1.425688077195540e-15
6.47342080e+03 1.424714764486910e-15
6.47539200e+03 1.423715474371200e-15
6.47736320e+03 1.422839566411250e-15
6.47933440e+03 1.422043097545930e-15
6.48130560e+03 1.421396337132230e-15
6.48327680e+03 1.420714788394070e-15
6.48524800e+03 1.419963317590660e-15
6.48721920e+03 1.418878414189110e-15
6.48919040e+03 1.417240527729080e-15
6.49116160e+03 1.414953107646950e-15
6.49313280e+03 1.412104058661770e-15
6.49510400e+03 1.408781270819830e-15
6.49707520e+03 1.405801542104840e-15
6.49904640e+03 1.404499671905660e-15
6.50101760e+03 1.403742647285800e-15
6.50298880e+03 1.403012314604430e-15
6.50496000e+03 1.401544736990200e-15
6.50693120e+03 1.398795606861180e-15
6.50890240e+03 1.394536784516710e-15
6.51087360e+03 1.390761462165250e-15
6.51284480e+03 1.392377327409340e-15
6.51481600e+03 1.392606246193060e-15
6.51678720e+03 1.385777233954440e-15
6.51875840e+03 1.374410510760900e-15
6.52072960e+03 1.362562103935010e-15
6.52270080e+03 1.354120662665350e-15
6.52467200e+03 1.348085165299250e-15
6.52664320e+03 1.345824596635710e-15
6.52861440e+03 1.346364306001450e-15
6.53058560e+03 1.351389102942930e-15
6.53255680e+03 1.356405038821780e-15
6.53452800e+03 1.357743749203320e-15
6.53649920e+03 1.353132719834570e-15
6.53847040e+03 1.345003356020620e-15
6.54044160e+03 1.334619632580650e-15
6.54241280e+03 1.324070174821510e-15
6.54438400e+03 1.316171600397590e-15
6.54635520e+03 1.310449825792210e-15
6.54832640e+03 1.306939720042320e-15
6.55029760e+03 1.304754923671520e-15
6.55226880e+03 1.303412770010130e-15
6.55424000e+03 1.301553358361320e-15
6.55621120e+03 1.297983650539150e-15
6.55818240e+03 1.290422984658400e-15
6.56015360e+03 1.279512115452960e-15
6.56212480e+03 1.262426829639560e-15
6.56409600e+03 1.244886778918030e-15
6.56606720e+03 1.232847697845950e-15
6.56803840e+03 1.231387460042000e-15
6.57000960e+03 1.234891787641380e-15
6.57198080e+03 1.241071122983410e-15
6.57395200e+03 1.245566439935450e-15
6.57592320e+03 1.243493063995510e-15
6.57789440e+03 1.235430402355820e-15
6.57986560e+03 1.221501776552750e-15
6.58183680e+03 1.205329354121900e-15
6.58380800e+03 1.191630959624580e-15
6.58577920e+03 1.188499742866990e-15
6.58775040e+03 1.186561433529300e-15
6.58972160e+03 1.177679182620820e-15
6.59169280e+03 1.167245789082350e-15
6.59366400e+03 1.160916436136400e-15
6.59563520e+03 1.158874870895710e-15
6.59760640e+03 1.156877482435690e-15
6.59957760e+03 1.151014290228980e-15
6.60154880e+03 1.142609367335570e-15
6.60352000e+03 1.129331101157670e-15
6.60549120e+03 1.115738226015120e-15
6.60746240e+03 1.105188049609910e-15
6.60943360e+03 1.098232537912060e-15
6.61140480e+03 1.093486472035990e-15
6.61337600e+03 1.089538494119320e-15
6.61534720e+03 1.085257876341340e-15
6.61731840e+03 1.078024038027060e-15
6.61928960e+03 1.068967813054250e-15
6.62126080e+03 1.056476749148000e-15
6.62323200e+03 1.044091714932250e-15
6.62520320e+03 1.036325965982190e-15
6.62717440e+03 1.033766281262530e-15
6.62914560e+03 1.029848631187610e-15
6.63111680e+03 1.015985425828480e-15
6.63308800e+03 1.001869002331390e-15
6.63505920e+03 9.945093766584500e-16
6.63703040e+03 9.909969515853360e-16
6.63900160e+03 9.891934901042240e-16
6.64097280e+03 9.860059300674940e-16
6.64294400e+03 9.802077436965830e-16
6.64491520e+03 9.689516589314460e-16
6.64688640e+03 9.552606856325090e-16
6.64885760e+03 9.396168478003910e-16
6.65082880e+03 9.251829215792300e-16
6.65280000e+03 9.149899725953710e-16
6.65477120e+03 9.087310804923930e-16
6.65674240e+03 9.038129540227790e-16
6.65871360e+03 8.981331044066430e-16
6.66068480e+03 8.928303506556780e-16
6.66265600e+03 8.886054289207590e-16
6.66462720e+03 8.841005609101350e-16
6.66659840e+03 8.775464101136200e-16
6.66856960e+03 8.706292135801390e-16
6.67054080e+03 8.661885893626260e-16
6.67251200e+03 8.648234587786210e-16
6.67448320e+03 8.628051669891540e-16
6.67645440e+03 8.555024111887010e-16
6.67842560e+03 8.459239105949870e-16
6.68039680e+03 8.332036546592820e-16
6.68236800e+03 8.214447988899410e-16
6.68433920e+03 8.139751176627020e-16
6.68631040e+03 8.124923792424360e-16
6.68828160e+03 8.147272433109170e-16
6.69025280e+03 8.191951816001530e-16
6.69222400e+03 8.224406411025230e-16
6.69419520e+03 8.188139443211060e-16
6.69616640e+03 8.118390818314640e-16
6.69813760e+03 8.038445338324020e-16
6.70010880e+03 7.962479646112660e-16
6.70208000e+03 7.878681745211500e-16
6.70405120e+03 7.792077836392460e-16
6.70602240e+03 7.725809026619300e-16
6.70799360e+03 7.736302784166180e-16
6.70996480e+03 7.755106242641520e-16
6.71193600e+03 7.728734081504650e-16
6.71390720e+03 7.672544920432540e-16
6.71587840e+03 7.634490267394650e-16
6.71784960e+03 7.634984902938310e-16
6.71982080e+03 7.629413999394310e-16
6.72179200e+03 7.560358315386200e-16
6.72376320e+03 7.484907039139080e-16
6.72573440e+03 7.428429595979440e-16
6.72770560e+03 7.400300373764200e-16
6.72967680e+03 7.416283368474380e-16
6.73164800e+03 7.453809653482360e-16
6.73361920e+03 7.460366336248580e-16
6.73559040e+03 7.359372405854640e-16
6.73756160e+03 7.243003707177150e-16
6.73953280e+03 7.176908498190070e-16
6.74150400e+03 7.143876199460920e-16
6.74347520e+03 7.132255340709520e-16
6.74544640e+03 7.127594368839900e-16
6.74741760e+03 7.124553951952750e-16
6.74938880e+03 7.109042748270930e-16
6.75136000e+03 7.082260362546370e-16
6.75333120e+03 7.018248614433580e-16
6.75530240e+03 6.966177577750170e-16
6.75727360e+03 6.972903982804980e-16
6.75924480e+03 7.022243400644410e-16
6.76121600e+03 7.081261845811130e-16
6.76318720e+03 7.109352171900610e-16
6.76515840e+03 7.101387392013840e-16
6.76712960e+03 6.997108078785750e-16
6.76910080e+03 6.880432414765600e-16
6.77107200e+03 6.797592305161900e-16
6.77304320e+03 6.758518609432510e-16
6.77501440e+03 6.759665537373850e-16
6.77698560e+03 6.788824378522860e-16
6.77895680e+03 6.821693827217660e-16
6.78092800e+03 6.819745604903580e-16
6.78289920e+03 6.812067082167830e-16
6.78487040e+03 6.814093851075980e-16
6.78684160e+03 6.818632964419880e-16
6.78881280e+03 6.821641826461670e-16
6.79078400e+03 6.814510576438800e-16
6.79275520e+03 6.791508432850690e-16
6.79472640e+03 6.743474973716560e-16
6.79669760e+03 6.686046583758040e-16
6.79866880e+03 6.619486030752380e-16
6.80064000e+03 6.572159225499390e-16
6.80261120e+03 6.574898181449510e-16
6.80458240e+03 6.617315954663140e-16
6.80655360e+03 6.675307401571610e-16
6.80852480e+03 6.717865378031990e-16
6.81049600e+03 6.738769846167830e-16
6.81246720e+03 6.690296246828840e-16
6.81443840e+03 6.630818646710810e-16
6.81640960e+03 6.593346277410880e-16
6.81838080e+03 6.581867875672870e-16
6.82035200e+03 6.590477426432050e-16
6.82232320e+03 6.605675466093510e-16
6.82429440e+03 6.606806829393800e-16
6.82626560e+03 6.549150412363330e-16
6.82823680e+03 6.494934076039010e-16
6.83020800e+03 6.495885720299390e-16
6.83217920e+03 6.526170780667430e-16
6.83415040e+03 6.560795389512420e-16
6.83612160e+03 6.578440645844940e-16
6.83809280e+03 6.581880044564030e-16
6.84006400e+03 6.561692493492220e-16
6.84203520e+03 6.531883705234460e-16
6.84400640e+03 6.494798265073990e-16
6.84597760e+03 6.468613923936320e-16
6.84794880e+03 6.473826028401910e-16
6.84992000e+03 6.503470889767740e-16
6.85189120e+03 6.536055490078140e-16
6.85386240e+03 6.550017415739680e-16
6.85583360e+03 6.554646726760470e-16
6.85780480e+03 6.534635825893370e-16
6.85977600e+03 6.525787645540250e-16
6.86174720e+03 6.572476498882180e-16
6.86371840e+03 6.639695343490750e-16
6.86568960e+03 6.669879214497720e-16
6.86766080e+03 6.634180984280680e-16
6.86963200e+03 6.593594556945510e-16
6.87160320e+03 6.619967487203480e-16
6.87357440e+03 6.650915768043970e-16
6.87554560e+03 6.655904021075200e-16
6.87751680e+03 6.637285523088260e-16
6.87948800e+03 6.596311389396870e-16
6.88145920e+03 6.550685327325320e-16
6.88343040e+03 6.522947652319010e-16
6.88540160e+03 6.549860396537380e-16
6.88737280e+03 6.592246688116730e-16
6.88934400e+03 6.631204940829350e-16
6.89131520e+03 6.657035258188220e-16
6.89328640e+03 6.657370182996580e-16
6.89525760e+03 6.639163463532420e-16
6.89722880e+03 6.622532194677980e-16
6.89920000e+03 6.627164627508780e-16
6.90117120e+03 6.634745535152080e-16
6.90314240e+03 6.636537232113260e-16
6.90511360e+03 6.628813807033080e-16
6.90708480e+03 6.599277947912270e-16
6.90905600e+03 6.562378760043480e-16
6.91102720e+03 6.539999571312500e-16
6.91299840e+03 6.545146021754850e-16
6.91496960e+03 6.551185501030990e-16
6.91694080e+03 6.521567349866560e-16
6.91891200e+03 6.492195119765870e-16
6.92088320e+03 6.483141414984880e-16
6.92285440e+03 6.490566541026710e-16
6.92482560e+03 6.508697926324720e-16
6.92679680e+03 6.526287914225430e-16
6.92876800e+03 6.534773984410690e-16
6.93073920e+03 6.515474303433140e-16
6.93271040e+03 6.489029926190420e-16
6.93468160e+03 6.469802080441200e-16
6.93665280e+03 6.452857900917500e-16
6.93862400e+03 6.432162516584160e-16
6.94059520e+03 6.406955003295510e-16
6.94256640e+03 6.380366479856870e-16
6.94453760e+03 6.355239439120590e-16
6.94650880e+03 6.332107385775230e-16
6.94848000e+03 6.308346456603600e-16
6.95045120e+03 6.294880620064300e-16
6.95242240e+03 6.302319010058010e-16
6.95439360e+03 6.328308942402960e-16
6.95636480e+03 6.368529845596130e-16
6.95833600e+03 6.411611698094880e-16
6.96030720e+03 6.444575130523680e-16
6.96227840e+03 6.439869481105070e-16
6.96424960e+03 6.412214528683770e-16
6.96622080e+03 6.352680227204500e-16
6.96819200e+03 6.287452747661150e-16
6.97016320e+03 6.235581456507400e-16
6.97213440e+03 6.219728093621670e-16
6.97410560e+03 6.232545950650520e-16
6.97607680e+03 6.288143072730290e-16
6.97804800e+03 6.338878298925110e-16
6.98001920e+03 6.337005064660020e-16
6.98199040e+03 6.302989577970870e-16
6.98396160e+03 6.257560626641100e-16
6.98593280e+03 6.216654152718760e-16
6.98790400e+03 6.176465454362320e-16
6.98987520e+03 6.142697250341530e-16
6.99184640e+03 6.114623623223480e-16
6.99381760e+03 6.094789870472680e-16
6.99578880e+03 6.081499225222060e-16
6.99776000e+03 6.073684660067460e-16
6.99973120e+03 6.070751456754610e-16
7.00170240e+03 6.076347045411760e-16
7.00367360e+03 6.088503509658720e-16
7.00564480e+03 6.093619688285020e-16
7.00761600e+03 6.064309203912180e-16
7.00958720e+03 6.027258258852840e-16
7.01155840e+03 5.990137762819040e-16
7.01352960e+03 5.968998331098620e-16
7.01550080e+03 5.980564406348460e-16
7.01747200e+03 6.023165782857010e-16
7.01944320e+03 6.057231197824890e-16
7.02141440e+03 6.021084631558840e-16
7.02338560e+03 5.970855502355180e-16
7.02535680e+03 5.932024182049590e-16
7.02732800e+03 5.909366842822070e-16
7.02929920e+03 5.900696917968410e-16
7.03127040e+03 5.904527590464750e-16
7.03324160e+03 5.916896501364830e-16
7.03521280e+03 5.932747772007290e-16
7.03718400e+03 5.941514469472690e-16
7.03915520e+03 5.917539835683380e-16
7.04112640e+03 5.890880090433120e-16
7.04309760e+03 5.886964691197850e-16
7.04506880e+03 5.910937754347100e-16
7.04704000e+03 5.950421703162940e-16
7.04901120e+03 5.991682720287720e-16
7.05098240e+03 6.016673886695680e-16
7.05295360e+03 5.971078614118950e-16
7.05492480e+03 5.921826707656620e-16
7.05689600e+03 5.914793184592010e-16
7.05886720e+03 5.952078538559460e-16
7.06083840e+03 6.016239772179010e-16
7.06280960e+03 6.084173219845690e-16
7.06478080e+03 6.136588804658340e-16
7.06675200e+03 6.118335926737750e-16
7.06872320e+03 6.086610739955190e-16
7.07069440e+03 6.069215942400340e-16
7.07266560e+03 6.071523561042280e-16
7.07463680e+03 6.095476306916950e-16
7.07660800e+03 6.129228835210960e-16
7.07857920e+03 6.147540850618140e-16
7.08055040e+03 6.110236687441420e-16
7.08252160e+03 6.069765406442420e-16
7.08449280e+03 6.070712454474810e-16
7.08646400e+03 6.089219863686760e-16
7.08843520e+03 6.101673793738070e-16
7.09040640e+03 6.101984518812750e-16
7.09237760e+03 6.105646974642760e-16
7.09434880e+03 6.121874515631010e-16
7.09632000e+03 6.135591911378060e-16
7.09829120e+03 6.125922295143080e-16
7.10026240e+03 6.114774453415610e-16
7.10223360e+03 6.118221864856410e-16
7.10420480e+03 6.136789964928910e-16
7.10617600e+03 6.164362926687010e-16
7.10814720e+03 6.190965864966920e-16
7.11011840e+03 6.206334725659740e-16
7.11208960e+03 6.174759055956380e-16
7.11406080e+03 6.141293294948520e-16
7.11603200e+03 6.136844203433330e-16
7.11800320e+03 6.151480768418120e-16
7.11997440e+03 6.169994880491420e-16
7.12194560e+03 6.173572434522830e-16
7.12391680e+03 6.155527240137440e-16
7.12588800e+03 6.089097989539870e-16
7.12785920e+03 6.021040170600360e-16
7.12983040e+03 5.985632176587670e-16
7.13180160e+03 5.980345995285280e-16
7.13377280e+03 6.005287690985540e-16
7.13574400e+03 6.045790796675130e-16
7.13771520e+03 6.085936682055480e-16
7.13968640e+03 6.100677911239700e-16
7.14165760e+03 6.097093799004100e-16
7.14362880e+03 6.066808069774410e-16
7.14560000e+03 6.020050871555590e-16
7.14757120e+03 5.953294458612190e-16
7.14954240e+03 5.888908849268840e-16
7.15151360e+03 5.848031098416790e-16
7.15348480e+03 5.852630828692920e-16
7.15545600e+03 5.872329506999600e-16
7.15742720e+03 5.881324720469990e-16
7.15939840e+03 5.886311966768390e-16
7.16136960e+03 5.887378617631720e-16
7.16334080e+03 5.881504710801300e-16
7.16531200e+03 5.862116330249250e-16
7.16728320e+03 5.832906816216460e-16
7.16925440e+03 5.810349685459060e-16
7.17122560e+03 5.822876676766910e-16
7.17319680e+03 5.841146983274550e-16
7.17516800e+03 5.846769163597090e-16
7.17713920e+03 5.845100076403250e-16
7.17911040e+03 5.848001111948770e-16
7.18108160e+03 5.853993011535920e-16
7.18305280e+03 5.851196362192230e-16
7.18502400e+03 5.825971436805420e-16
7.18699520e+03 5.790188391771670e-16
7.18896640e+03 5.734523055137070e-16
7.19093760e+03 5.694545202950280e-16
7.19290880e+03 5.714030045656280e-16
7.19488000e+03 5.773386444998250e-16
7.19685120e+03 5.817406104488710e-16
7.19882240e+03 5.795027442830900e-16
7.20079360e+03 5.755803200486290e-16
7.20276480e+03 5.721962979190530e-16
7.20473600e+03 5.710598137528490e-16
7.20670720e+03 5.757240876169820e-16
7.20867840e+03 5.830416176833670e-16
7.21064960e+03 5.887535592117890e-16
7.21262080e+03 5.890964051333000e-16
7.21459200e+03 5.867738733152830e-16
7.21656320e+03 5.815651724773530e-16
7.21853440e+03 5.773213427120690e-16
7.22050560e+03 5.780442867192350e-16
7.22247680e+03 5.821842649068320e-16
7.22444800e+03 5.878376535749200e-16
7.22641920e+03 5.929798568716820e-16
7.22839040e+03 5.975022595579880e-16
7.23036160e+03 6.000167659957640e-16
7.23233280e+03 6.012160082099310e-16
7.23430400e+03 6.004133088533030e-16
7.23627520e+03 5.993978171958330e-16
7.23824640e+03 6.006795937381820e-16
7.24021760e+03 6.029555272852390e-16
7.24218880e+03 6.022248324523750e-16
7.24416000e+03 5.948586888099370e-16
7.24613120e+03 5.868433241667050e-16
7.24810240e+03 5.842827453964040e-16
7.25007360e+03 5.837997632373470e-16
7.25204480e+03 5.833781281230450e-16
7.25401600e+03 5.830546320598180e-16
7.25598720e+03 5.845452587783540e-16
7.25795840e+03 5.881207766006620e-16
7.25992960e+03 5.914038942833870e-16
7.26190080e+03 5.907574735484250e-16
7.26387200e+03 5.887033326557250e-16
7.26584320e+03 5.850644380574240e-16
7.26781440e+03 5.821245404709660e-16
7.26978560e+03 5.820352716743260e-16
7.27175680e+03 5.855502095435940e-16
7.27372800e+03 5.899519257413810e-16
7.27569920e+03 5.926261734190920e-16
7.27767040e+03 5.934992632075700e-16
7.27964160e+03 5.902773674420010e-16
7.28161280e+03 5.856509244203160e-16
7.28358400e+03 5.817892513464350e-16
7.28555520e+03 5.800802698965580e-16
7.28752640e+03 5.795401249926040e-16
7.28949760e+03 5.799279222429010e-16
7.29146880e+03 5.805926706406900e-16
7.29344000e+03 5.800210962522210e-16
7.29541120e+03 5.799323700565110e-16
7.29738240e+03 5.834434736442660e-16
7.29935360e+03 5.873552294091280e-16
7.30132480e+03 5.864246305512390e-16
7.30329600e+03 5.765168283639580e-16
7.30526720e+03 5.640961697584630e-16
7.30723840e+03 5.545942636287380e-16
7.30920960e+03 5.475502989544430e-16
7.31118080e+03 5.449600004424760e-16
7.31315200e+03 5.451566719601080e-16
7.31512320e+03 5.459011687513920e-16
7.31709440e+03 5.456386829137980e-16
7.31906560e+03 5.461037036587520e-16
7.32103680e+03 5.490773144780560e-16
7.32300800e+03 5.514804757382100e-16
7.32497920e+03 5.506616451570130e-16
7.32695040e+03 5.477653988705370e-16
7.32892160e+03 5.435366908727230e-16
7.33089280e+03 5.397286090232760e-16
7.33286400e+03 5.375394955183680e-16
7.33483520e+03 5.392346409935420e-16
7.33680640e+03 5.415996482141080e-16
7.33877760e+03 5.415925546521310e-16
7.34074880e+03 5.410480959600040e-16
7.34272000e+03 5.421325519662810e-16
7.34469120e+03 5.438570924167020e-16
7.34666240e+03 5.435196690653500e-16
7.34863360e+03 5.390203322041420e-16
7.35060480e+03 5.338404676015840e-16
7.35257600e+03 5.319711711148030e-16
7.35454720e+03 5.305454951097030e-16
7.35651840e+03 5.276248053041110e-16
7.35848960e+03 5.240235933873760e-16
7.36046080e+03 5.214245163056040e-16
